iter	Passed	Remaining
332	262	525
333	262	524
334	263	523
335	264	522
336	264	521
337	265	520
338	266	519
339	266	517
340	267	516
341	268	515
342	268	514
343	269	513
344	270	512
345	270	511
346	271	510
347	271	509
348	272	509
349	274	509
350	274	508
351	275	506
352	275	505
353	276	503
354	276	502
355	277	501
356	277	499
357	278	498
358	279	498
359	279	497
360	280	495
361	280	494
362	280	493
363	281	491
364	281	490
365	282	489
366	282	487
367	283	486
368	283	485
369	284	484
370	284	482
371	285	481
372	286	481
373	286	479
374	287	478
375	287	477
376	288	476
377	288	474
378	289	473
379	289	472
380	291	472
381	291	471
382	292	470
383	292	469
384	293	468
385	293	466
386	294	465
387	294	464
388	295	463
389	295	462
390	295	460
391	296	459
392	297	458
393	297	457
394	298	456
395	298	455
396	299	454
397	299	452
398	299	451
399	300	450
400	300	449
401	301	448
402	301	446
403	302	445
404	302	444
405	303	443
406	303	442
407	303	441
408	304	439
409	304	438
410	305	437
411	305	436
412	306	435
413	306	434
414	307	433
415	307	431
416	308	430
417	308	429
418	309	428
419	309	427
420	309	426
421	310	425
422	310	424
423	311	423
424	311	421
425	312	420
426	312	419
427	313	418
428	313	417
429	314	416
430	314	415
431	315	414
432	315	413
433	316	412
434	316	411
435	316	409
436	317	408
437	317	407
438	318	406
439	318	405
440	319	404
441	319	403
442	320	402
443	320	401
444	321	400
445	321	399
446	321	398
447	322	397
448	322	396
449	323	395
450	323	394
451	324	393
452	324	392
453	325	391
454	325	390
455	326	389
456	326	388
457	326	386
458	327	385
459	327	384
460	329	384
461	329	383
462	330	382
463	330	381
464	331	380
465	331	379
466	331	378
467	332	377
468	332	376
469	333	375
470	333	374
471	334	373
472	334	372
473	335	371
474	335	370
475	336	369
476	336	368
477	336	367
478	337	366
479	337	365
480	338	364
481	338	364
482	339	363
483	339	362
484	340	361
485	340	360
486	340	359
487	341	358
488	341	357
489	342	356
490	342	355
491	343	354
492	343	353
493	344	352
494	344	351
495	345	350
496	345	349
497	345	348
498	346	347
499	347	347
500	349	347
501	349	346
502	349	345
503	350	344
504	350	343
505	351	343
506	351	342
507	352	341
508	352	340
509	353	339
510	353	338
511	353	337
512	354	336
513	354	335
514	356	335
515	356	334
516	357	334
517	358	334
518	359	333
519	360	332
520	360	331
521	361	330
522	362	330
523	362	329
524	363	328
525	364	328
526	364	327
527	365	326
528	365	325
529	366	324
530	366	323
531	367	322
532	367	322
533	369	322
534	369	321
535	370	320
536	371	319
537	372	319
538	372	318
539	373	317
540	374	318
541	375	317
542	375	316
543	376	315
544	377	314
545	377	313
546	378	313
547	378	312
548	379	311
549	379	310
550	380	309
551	380	308
552	381	308
553	381	307
554	382	306
555	382	305
556	383	304
557	383	303
558	384	303
559	384	302
560	385	301
561	385	300
562	386	299
563	386	299
564	387	298
565	387	297
566	388	296
567	388	295
568	389	294
569	389	294
570	390	293
571	390	292
572	391	291
573	391	290
574	392	290
575	392	289
576	393	288
577	394	287
578	394	287
579	395	286
580	396	285
581	396	284
582	397	284
583	397	283
584	398	282
585	398	281
586	399	281
587	400	280
588	400	279
589	401	279
590	402	278
591	404	278
592	404	277
593	405	277
594	405	276
595	406	275
596	407	274
597	407	274
598	408	273
599	408	272
600	409	271
601	409	270
602	410	270
603	410	269
604	411	268
605	411	267
606	412	267
607	412	266
608	413	265
609	414	264
610	414	264
611	415	263
612	416	262
613	416	261
614	417	261
615	417	260
616	418	259
617	418	258
618	419	258
619	420	257
620	421	257
621	422	256
622	422	255
623	423	255
624	423	254
625	424	253
626	425	252
627	425	252
628	426	251
629	428	251
630	429	251
631	430	250
632	431	250
633	432	249
634	436	250
635	437	250
636	438	249
637	439	249
638	439	248
639	440	247
640	441	247
641	442	246
642	443	246
643	444	245
644	445	244
645	446	244
646	446	243
647	447	243
648	448	242
649	449	241
650	449	241
651	450	240
652	451	239
653	452	239
654	453	238
655	453	237
656	454	237
657	455	236
658	456	236
659	457	235
660	457	234
661	458	234
662	459	233
663	459	232
664	460	232
665	461	231
666	462	230
667	463	230
668	464	229
669	464	228
670	465	228
671	466	227
672	467	227
673	467	226
674	468	225
675	469	225
676	470	224
677	470	223
678	471	222
679	472	222
680	472	221
681	473	220
682	474	220
683	474	219
684	476	218
685	477	218
686	478	217
687	479	217
688	480	216
689	480	215
690	481	215
691	482	214
692	483	214
693	484	213
694	484	212
695	485	212
696	485	211
697	486	210
698	488	210
699	490	210
700	492	209
701	493	209
702	494	209
703	496	208
704	497	208
705	499	207
706	500	207
707	501	206
708	501	206
709	502	205
710	502	204
711	505	204
712	505	203
713	506	202
714	506	201
715	507	201
716	507	200
717	508	199
718	508	198
719	509	198
720	510	197
721	510	196
722	511	195
723	511	194
724	511	194
725	512	193
726	512	192
727	513	191
728	513	191
729	515	190
730	515	189
731	516	189
732	517	188
733	517	187
734	518	186
735	519	186
736	519	185
737	520	184
738	521	184
739	521	183
740	522	182
741	522	181
742	523	181
743	523	180
744	524	179
745	525	178
746	525	178
747	526	177
748	526	176
749	527	175
750	527	174
751	528	174
752	528	173
753	529	172
754	529	171
755	530	171
756	530	170
757	531	169
758	532	169
759	532	168
760	533	167
761	533	166
762	534	165
763	534	165
764	535	164
765	536	163
766	536	162
767	537	162
768	537	161
769	538	160
770	538	159
771	539	159
772	540	158
773	540	157
774	541	157
775	541	156
776	542	155
777	543	154
778	543	154
779	544	153
780	545	152
781	545	152
782	546	151
783	547	150
784	547	150
785	548	149
786	549	148
787	549	147
788	550	147
789	551	146
790	552	145
791	552	145
792	553	144
793	554	143
794	555	143
795	555	142
796	556	141
797	557	141
798	558	140
799	559	139
800	559	139
801	561	138
802	561	137
803	562	137
804	563	136
805	564	135
806	565	135
807	566	134
808	567	133
809	567	133
810	569	132
811	569	131
812	570	131
813	570	130
814	571	129
815	571	128
816	572	128
817	574	127
818	575	127
819	576	126
820	577	125
821	577	125
822	578	124
823	579	123
824	579	122
825	580	122
826	580	121
827	581	120
828	582	120
829	582	119
830	583	118
831	584	117
832	584	117
833	585	116
834	586	115
835	586	115
836	587	114
837	588	113
838	589	113
839	590	112
840	591	111
841	591	111
842	592	110
843	592	109
844	593	108
845	594	108
846	594	107
847	595	106
848	595	105
849	596	105
850	597	104
851	598	104
852	599	103
853	600	102
854	600	101
855	601	101
856	602	100
857	605	100
858	609	100
859	612	99
860	614	99
861	615	98
862	616	97
863	617	97
864	619	96
865	619	95
866	622	95
867	623	94
868	625	94
869	626	93
870	628	93
871	631	92
872	633	92
873	635	91
874	638	91
875	639	90
876	640	89
877	641	89
878	643	88
879	644	87
880	645	87
881	646	86
882	647	85
883	649	85
884	650	84
885	650	83
886	651	82
887	654	82
888	655	81
889	656	81
890	658	80
891	659	79
892	660	79
893	661	78
894	662	77
895	662	76
896	663	76
897	664	75
898	664	74
899	665	73
900	667	73
901	669	72
902	671	72
903	673	71
904	674	70
905	675	70
906	676	69
907	676	68
908	677	67
909	678	67
910	678	66
911	679	65
912	679	64
913	680	64
914	681	63
915	681	62
916	682	61
917	682	60
918	683	60
919	684	59
920	685	58
921	685	57
922	686	57
923	686	56
924	687	55
925	687	54
926	688	54
927	688	53
928	689	52
929	689	51
930	690	51
931	691	50
932	691	49
933	692	48
934	693	48
935	693	47
936	694	46
937	694	45
938	695	45
939	695	44
940	696	43
941	696	42
942	697	42
943	698	41
944	698	40
945	699	39
946	699	39
947	700	38
948	702	37
949	703	37
950	704	36
951	705	35
952	706	34
953	707	34
954	708	33
955	709	32
956	710	31
957	711	31
958	712	30
959	713	29
960	713	28
961	716	28
962	717	27
963	718	26
964	719	26
965	721	25
966	721	24
967	723	23
968	724	23
969	726	22
970	727	21
971	728	20
972	729	20
973	729	19
974	731	18
975	731	17
976	732	17
977	732	16
978	733	15
979	734	14
980	734	14
981	735	13
982	736	12
983	737	11
984	737	11
985	738	10
986	739	9
987	739	8
988	740	8
989	741	7
990	742	6
991	743	5
992	743	5
993	744	4
994	745	3
995	745	2
996	746	2
997	747	1
998	748	0
999	748	0
